neuron,image_number,image,var_type,Area,Mean,X,Y,Feret,MinFeret,AR,skeleton_axon_pixels,image_axon_length_um
DMV,04,DMV_04,varicosities,4,234.2,811,593,2.8,2,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,7,78.1,194.6,596.2,6.4,2.1,3.8,25306,5239.337474120082
DMV,04,DMV_04,varicosities,45,282.1,975.6,602.4,18.9,5.2,4.2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,2,112.5,923.5,596,2.2,1,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,10,79.3,200.2,600,6.4,2.8,2.8,25306,5239.337474120082
DMV,04,DMV_04,varicosities,11,70.6,545.1,602.5,7.8,2.8,3.8,25306,5239.337474120082
DMV,04,DMV_04,varicosities,3,156,1023.5,601.5,3.2,1,3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,2,71,207,604.5,2.2,1,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,6,75.5,350.5,606,3.6,2,1.5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,15,119.9,13.4,607.9,8.1,3.1,3.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,2,70.5,210.5,607,2.2,1,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,20,73.3,556.5,611.6,17.8,2.6,11.5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,55,223.7,694.1,613.2,13.6,6,2.4,25306,5239.337474120082
DMV,04,DMV_04,varicosities,30,73.1,225.1,614.9,19.2,3.1,9,25306,5239.337474120082
DMV,04,DMV_04,varicosities,2,119.5,25.5,614,2.2,1,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,1,79,415.5,613.5,1.4,1,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,4,118.2,982.5,614,3.6,2,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,70,197.7,573.9,621,21.2,10.2,2.5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,1,78,547.5,615.5,1.4,1,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,25,107.4,427.8,619.1,10.8,4,3.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,158,113,286.7,637,69,7.5,13.4,25306,5239.337474120082
DMV,04,DMV_04,varicosities,110,82.5,544.6,629.5,51.9,7.5,9.8,25306,5239.337474120082
DMV,04,DMV_04,varicosities,14,171.9,34.4,619.9,6.4,3.8,1.9,25306,5239.337474120082
DMV,04,DMV_04,varicosities,2,208.5,44.5,619,2.2,1,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,4,96.2,175,622,2.8,2,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,9,88,240.7,622.4,5.8,2.7,2.6,25306,5239.337474120082
DMV,04,DMV_04,varicosities,453,165.8,488.1,663.6,151.5,17.8,10,25306,5239.337474120082
DMV,04,DMV_04,varicosities,17,87.6,249.9,627.7,10,3.1,4.4,25306,5239.337474120082
DMV,04,DMV_04,varicosities,7,93.6,562.8,627.5,5,2.7,2.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,17,85.4,907.2,634,8.2,3,3.2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,14,127.5,173.5,634,6.7,3,2.4,25306,5239.337474120082
DMV,04,DMV_04,varicosities,2,85.5,257.5,632,2.2,1,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,1,140,479.5,632.5,1.4,1,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,17,107.1,836.6,634.9,5.8,4,1.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,2,405,483,635.5,2.2,1,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,1,67,264.5,636.5,1.4,1,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,21,271,699.1,638.9,7.2,4,1.6,25306,5239.337474120082
DMV,04,DMV_04,varicosities,2,220,582.5,638,2.2,1,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,30,103,275.2,643,17.2,3.1,8.1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,1,66,171.5,640.5,1.4,1,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,3,234,585.8,642.2,2.8,2,1.5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,71,840.8,60.9,646.4,11.7,9,1.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,40,76.6,120.7,646.8,9.2,7,1.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,2,111.5,497.5,646,2.2,1,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,5,173.2,589.5,649.5,3.2,2.8,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,16,83.6,289.3,652.8,10.6,2.9,5.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,15,90.7,165.9,657.6,8.1,3.1,3.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,1,65,836.5,657.5,1.4,1,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,4,75.5,299,660.5,3.6,2,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,5,82.2,304.7,666.3,4.2,2.1,2.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,681,99,377.7,714.7,165.8,29.6,9.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,44,95.2,751.9,676.4,19.4,5,5.6,25306,5239.337474120082
DMV,04,DMV_04,varicosities,819,201,620.1,724.2,170.2,44.4,4.4,25306,5239.337474120082
DMV,04,DMV_04,varicosities,778,201,747.6,735.2,164.3,28.4,9.7,25306,5239.337474120082
DMV,04,DMV_04,varicosities,122,676.8,578.7,687.5,28,11,2.9,25306,5239.337474120082
DMV,04,DMV_04,varicosities,8,176.4,759.5,680.6,5.8,2.7,2.8,25306,5239.337474120082
DMV,04,DMV_04,varicosities,6,141.2,513.3,682.5,4.2,2.7,1.8,25306,5239.337474120082
DMV,04,DMV_04,varicosities,1,115,610.5,681.5,1.4,1,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,20,213.8,769.9,686.2,9.4,3.5,3.1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,17,299.4,512,689.1,7.2,4,2.1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,12,302.4,518.8,690.6,5.8,4,1.5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,4,112.2,643.5,690,3.6,2,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,1,171,524.5,694.5,1.4,1,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,12,171.8,689.5,698,5.4,3.5,1.5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,32,268.8,682.6,705.9,11.3,4.9,2.6,25306,5239.337474120082
DMV,04,DMV_04,varicosities,99,649.4,582.8,708.2,24.2,9.9,2.9,25306,5239.337474120082
DMV,04,DMV_04,varicosities,2,162,657.5,704,2.2,1,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,116,180,549.9,721.5,38.5,9,6,25306,5239.337474120082
DMV,04,DMV_04,varicosities,55,175.1,115.4,710.7,10.8,8,1.2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,19,218.2,561.9,709.4,11.2,3,5.2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,5,514.4,662.5,709.5,3.2,2.8,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,12,86.2,810,709,6.3,2,3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,8,116.9,818,709,4.5,2,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,31,281,605,712.9,10.8,5,2.6,25306,5239.337474120082
DMV,04,DMV_04,varicosities,27,100.1,81.5,714.6,9.2,4.2,2.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,33,227.7,788.1,713.7,8.6,6,1.4,25306,5239.337474120082
DMV,04,DMV_04,varicosities,2,89,828.5,712,2.2,1,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,7,117.6,827.6,716.9,4.1,3,1.4,25306,5239.337474120082
DMV,04,DMV_04,varicosities,24,254.8,539.7,718.5,10,4.4,2.7,25306,5239.337474120082
DMV,04,DMV_04,varicosities,24,84.3,843.2,720.1,12,4.2,3.7,25306,5239.337474120082
DMV,04,DMV_04,varicosities,1,98,656.5,717.5,1.4,1,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,109,268.8,107.9,724.9,18,11.3,1.7,25306,5239.337474120082
DMV,04,DMV_04,varicosities,3,76.7,373.8,723.2,2.8,2,1.5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,4,136,566,723,2.8,2,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,26,280.6,612.3,727.7,13.9,3.6,5.9,25306,5239.337474120082
DMV,04,DMV_04,varicosities,80,131.2,826.5,735.6,26.3,5,6.6,25306,5239.337474120082
DMV,04,DMV_04,varicosities,5,665.8,546.3,726.9,3.6,2,1.6,25306,5239.337474120082
DMV,04,DMV_04,varicosities,1,374,574.5,726.5,1.4,1,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,18,123.9,40.1,729.8,10,3.5,3.5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,27,93.3,376.4,733.5,13.6,3.4,5.4,25306,5239.337474120082
DMV,04,DMV_04,varicosities,12,296.7,578.6,728.4,5.8,3,1.9,25306,5239.337474120082
DMV,04,DMV_04,varicosities,35,99.9,399,736.8,18.9,4.3,6.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,58,289,528.5,736.8,21.3,5.9,5.1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,19,88.6,843.8,733.2,10,3.6,3.9,25306,5239.337474120082
DMV,04,DMV_04,varicosities,160,210.3,114.9,741,22.7,13.9,1.6,25306,5239.337474120082
DMV,04,DMV_04,varicosities,83,146.6,79.9,736.5,19.3,8,2.8,25306,5239.337474120082
DMV,04,DMV_04,varicosities,144,249.4,670.9,752,42,8.9,7.2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,73,198.2,64.4,741.6,15.2,7.5,2.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,42,310.9,643.1,745.1,14.9,4.4,4.1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,2,167,560,744.5,2.2,1,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,5,96.2,839.7,745.1,3.6,2,1.6,25306,5239.337474120082
DMV,04,DMV_04,varicosities,85,335.2,503.3,755.4,29.8,6.8,6,25306,5239.337474120082
DMV,04,DMV_04,varicosities,2,84.5,834,749.5,2.2,1,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,27,865.9,584.4,754.9,7.6,5,1.4,25306,5239.337474120082
DMV,04,DMV_04,varicosities,3,93.3,829.2,754.2,2.8,2,1.5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,8,72.2,378,756,4.5,2,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,3515,191.3,787.4,859.8,412.9,170.8,2.8,25306,5239.337474120082
DMV,04,DMV_04,varicosities,16,199.1,141.5,759.9,7.2,3.5,2.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,16,325.9,783,759.5,5.4,4,1.2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,111,181.9,93.9,764.9,18,9.7,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,33,102.5,836.5,761.4,9.8,5.4,2.1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,4,77.8,378,760,2.8,2,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,6,873.5,286.5,762.7,4.2,2.7,1.8,25306,5239.337474120082
DMV,04,DMV_04,varicosities,42,201.5,315.3,766.7,12.4,5.7,2.7,25306,5239.337474120082
DMV,04,DMV_04,varicosities,27,261.8,274.5,764.5,8.6,4.9,1.9,25306,5239.337474120082
DMV,04,DMV_04,varicosities,7,102.3,398.9,763.4,5,2.8,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,6,103,590.7,763.7,3.6,2.8,1.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,2,120.5,217.5,764,2.2,1,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,7,107,376.9,765.8,4.5,2,1.9,25306,5239.337474120082
DMV,04,DMV_04,varicosities,7,239.9,293.2,766.5,5,2.7,2.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,1,62,277.5,768.5,1.4,1,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,2,78,284.5,770,2.2,1,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,8,135.4,111,771.5,4.1,3,1.2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,330,251.8,151,783.5,39.7,15.2,3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,11,267.6,264.7,772,6.4,3.1,2.4,25306,5239.337474120082
DMV,04,DMV_04,varicosities,46,332.7,853.1,779.8,22.7,4.1,7.2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,17,122.5,371.7,777.1,8.9,3.7,3.1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,37,126.2,575.7,782.5,20.1,5.4,5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,5,75.8,279.5,775.5,3.2,2.8,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,14,127.1,385.4,776.7,7.8,2.8,3.1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,12,223.1,315.3,776.8,5.8,3.5,1.9,25306,5239.337474120082
DMV,04,DMV_04,varicosities,66,154.4,436.6,783.7,17.5,11.3,1.5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,91,334.9,254.6,783.5,21.4,9.1,2.9,25306,5239.337474120082
DMV,04,DMV_04,varicosities,34,181.3,400.2,779.3,14.6,4,4.6,25306,5239.337474120082
DMV,04,DMV_04,varicosities,30,232.9,417.3,779.9,9.2,4,2.1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,25,72.6,113.5,783.2,6.7,5.7,1.2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,1,274,140.5,780.5,1.4,1,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,53,239.2,315.3,785.3,11.7,7.4,1.7,25306,5239.337474120082
DMV,04,DMV_04,varicosities,171,86.8,538.6,806.5,68.6,5.7,17.4,25306,5239.337474120082
DMV,04,DMV_04,varicosities,18,73.8,370,787.5,9.2,2,4.5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,2,136.5,282.5,785,2.2,1,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,67,196.7,346.6,790.2,19,6.7,3.5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,44,146.8,282.1,793.4,11.2,6.4,1.9,25306,5239.337474120082
DMV,04,DMV_04,varicosities,7,150.1,301.8,789.5,3.6,3,1.1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,8,171.8,331.6,789.4,4.2,3,1.2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,3,177.7,766.2,792.2,2.8,2,1.5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,80,106,368.1,804.1,25.2,6.9,4.9,25306,5239.337474120082
DMV,04,DMV_04,varicosities,185,145.9,814.5,814.5,45.7,20.1,2.6,25306,5239.337474120082
DMV,04,DMV_04,varicosities,831,189.1,942.2,834.9,170.9,20.2,13.2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,8,83.6,245.6,796.9,5.8,2.7,2.8,25306,5239.337474120082
DMV,04,DMV_04,varicosities,15,99.1,435,801.2,8.2,2,3.8,25306,5239.337474120082
DMV,04,DMV_04,varicosities,2,83,574,798,2.8,1.4,2.6,25306,5239.337474120082
DMV,04,DMV_04,varicosities,16,83.4,650.5,799,5.4,4,1.2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,2,174.5,867.5,800,2.2,1,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,4,206.8,475,801,2.8,2,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,5,74,462.5,802.5,3.2,2.8,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,7,100.4,420.8,803.5,3.6,3,1.1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,1,77,408.5,803.5,1.4,1,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,33,801.8,484.4,808.1,8.9,5.8,1.6,25306,5239.337474120082
DMV,04,DMV_04,varicosities,39,149.3,399.6,807.3,13.2,4.7,3.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,32,110.1,426.1,809.8,10.2,5,2.2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,20,508.7,498.6,809.6,8.1,4.2,2.2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,3,129,139.2,809.8,2.8,2,1.5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,1,89,418.5,809.5,1.4,1,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,55,79.7,572.3,813,9.5,8,1.1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,220,101,440.8,823.4,38.6,17.7,2.7,25306,5239.337474120082
DMV,04,DMV_04,varicosities,2,64.5,506.5,811,2.2,1,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,24,169.7,180.9,814.3,9.4,4.5,2.6,25306,5239.337474120082
DMV,04,DMV_04,varicosities,39,77.5,414.8,815.4,11.2,6.2,2.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,2,81,578.5,814,2.2,1,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,33,98.8,356.1,820.3,12.2,5,2.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,17,76.4,543.1,817.5,5.4,4.9,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,60,466.7,613.9,821.1,11.7,7.8,1.6,25306,5239.337474120082
DMV,04,DMV_04,varicosities,8,137.9,196.4,823.2,5,2.8,1.9,25306,5239.337474120082
DMV,04,DMV_04,varicosities,22,126.9,497.3,823.6,7.6,4.5,1.8,25306,5239.337474120082
DMV,04,DMV_04,varicosities,102,322.4,531.8,828.9,17.7,11.3,1.7,25306,5239.337474120082
DMV,04,DMV_04,varicosities,9,309.2,694.6,825.2,4.5,3,1.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,45,116.4,247.1,832.6,22.6,4.6,6.9,25306,5239.337474120082
DMV,04,DMV_04,varicosities,24,446.5,548.4,828.3,7.6,5,1.6,25306,5239.337474120082
DMV,04,DMV_04,varicosities,25,238.4,285.7,831.8,8.6,4.2,2.1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,6,76.3,359,832.5,3.6,2,1.5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,219,99.8,496.2,849.3,36.4,22.7,1.9,25306,5239.337474120082
DMV,04,DMV_04,varicosities,8,345.9,241,835,4.5,2,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,18,165.4,260.3,837.6,5.8,5,1.2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,5,70.2,269.3,836.1,3.6,2,1.6,25306,5239.337474120082
DMV,04,DMV_04,varicosities,61,526.6,556.3,839.4,18,5.8,4.1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,1,92,771.5,835.5,1.4,1,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,12,89.7,328,838,4.5,4,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,92,98.6,466.5,842.8,30.1,7.8,5.2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,177,84.2,276.6,846.7,19.1,14,1.2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,29,115.6,337.2,843.8,11.7,4.4,3.5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,17,80.4,357.3,843.7,9.8,3.2,4.2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,7,81.7,303.5,842.2,3.6,3,1.1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,213,239.9,533.9,851.7,39.1,16,2.2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,75,100.8,289.8,849.9,18.4,8.8,3.2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,4,75.8,404,844,2.8,2,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,8,123.8,785.2,847,5.8,2.8,2.4,25306,5239.337474120082
DMV,04,DMV_04,varicosities,22,206.7,253.4,849.6,8.5,4,2.4,25306,5239.337474120082
DMV,04,DMV_04,varicosities,170,178.8,410.2,853.8,39.5,9.1,5.2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,86,131.1,305.9,855.6,22.5,7.3,3.9,25306,5239.337474120082
DMV,04,DMV_04,varicosities,14,103.7,826.3,853.2,6.4,3.5,1.9,25306,5239.337474120082
DMV,04,DMV_04,varicosities,39,185.1,472.6,855.7,16.8,4.3,5.5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,6,125.3,796.7,854.3,5,2.5,2.4,25306,5239.337474120082
DMV,04,DMV_04,varicosities,28,106.6,324.9,858,9.2,5.4,1.8,25306,5239.337474120082
DMV,04,DMV_04,varicosities,64,179.8,449.4,858.8,13.3,11.3,1.1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,72,93.4,343.5,860.3,26.2,7.5,5.4,25306,5239.337474120082
DMV,04,DMV_04,varicosities,11,597,656.5,858.1,5.4,3.5,1.7,25306,5239.337474120082
DMV,04,DMV_04,varicosities,94,97,373.8,861.3,29.3,7.3,5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,27,135.3,433.7,859.5,10.8,4.8,2.6,25306,5239.337474120082
DMV,04,DMV_04,varicosities,2,75,440.5,858,2.2,1,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,896,169.4,810.2,952.9,168.8,33.2,5.4,25306,5239.337474120082
DMV,04,DMV_04,varicosities,14,232.8,531.1,862.6,6.7,3,2.4,25306,5239.337474120082
DMV,04,DMV_04,varicosities,29,482,671.7,864.8,8.6,5.5,1.7,25306,5239.337474120082
DMV,04,DMV_04,varicosities,17,321.6,810.8,864.7,6.7,4,1.8,25306,5239.337474120082
DMV,04,DMV_04,varicosities,7,102,284.2,865.1,4.5,2,1.9,25306,5239.337474120082
DMV,04,DMV_04,varicosities,14,174.9,319.2,868.9,6.3,3,2.2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,59,212.8,257.4,872.7,12.5,7.2,1.9,25306,5239.337474120082
DMV,04,DMV_04,varicosities,93,469.4,524.4,875.4,17.1,9.2,1.9,25306,5239.337474120082
DMV,04,DMV_04,varicosities,4,78.5,265,870,2.8,2,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,4,287.5,678,870,2.8,2,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,13,212.1,830.3,875,6.4,3.5,2.1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,6,223.2,690.7,878.5,4.2,2.7,1.8,25306,5239.337474120082
DMV,04,DMV_04,varicosities,13,76.5,409,879.7,5,4,1.1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,1,67,326.5,882.5,1.4,1,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,1,121,694.5,883.5,1.4,1,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,33,108.7,275.7,890.3,13.4,4.1,4.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,57,138.6,317.9,893.4,15,9.9,1.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,40,147.8,991.5,898.5,12.4,7,1.7,25306,5239.337474120082
DMV,04,DMV_04,varicosities,1,88,710.5,897.5,1.4,1,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,7,109.6,714.8,901.2,5.7,2.1,3.2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,4,143.5,985.8,901.5,3.2,2,1.5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,9,92.4,463.8,902.8,6.7,2.7,2.9,25306,5239.337474120082
DMV,04,DMV_04,varicosities,5,244.8,955.3,902.1,3.6,2,1.6,25306,5239.337474120082
DMV,04,DMV_04,varicosities,17,105.3,285.5,908.2,8.5,3,3.1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,4,73,458.5,905,3.6,2,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,36,302.6,979.2,906,13.3,4,3.7,25306,5239.337474120082
DMV,04,DMV_04,varicosities,17,136.7,355.3,906.9,7.6,3.5,2.5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,5,78.4,1009.3,906.1,3.6,2,1.6,25306,5239.337474120082
DMV,04,DMV_04,varicosities,16,99.2,451.6,910,10,3,4.7,25306,5239.337474120082
DMV,04,DMV_04,varicosities,78,99.9,290.4,917.4,18.1,8,2.4,25306,5239.337474120082
DMV,04,DMV_04,varicosities,4,101.8,372,912,2.8,2,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,5,261.8,894.1,914.3,3.6,2,1.6,25306,5239.337474120082
DMV,04,DMV_04,varicosities,4,78.5,445,915.5,3.6,2,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,2,72,479.5,916,2.2,1,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,4,229.5,395,919,2.8,2,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,100,277,430.1,925.5,18,10.3,1.9,25306,5239.337474120082
DMV,04,DMV_04,varicosities,7,199,728.5,920.5,4.2,2.8,1.6,25306,5239.337474120082
DMV,04,DMV_04,varicosities,99,641.2,896,925.8,14.4,9.8,1.5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,10,143.1,281.8,921.8,4.5,3.5,1.2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,56,554.9,736.8,932.3,20.6,5,5.4,25306,5239.337474120082
DMV,04,DMV_04,varicosities,28,123.7,268.6,932.4,11.2,3,3.7,25306,5239.337474120082
DMV,04,DMV_04,varicosities,7,590.6,292.8,930.5,3.6,3,1.1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,10,322.7,749.4,941.1,7.8,2.8,3.5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,22,79,290.8,945.7,11.2,3,4.5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,8,87.4,427.8,943.1,4.5,3,1.6,25306,5239.337474120082
DMV,04,DMV_04,varicosities,2,69.5,291,952.5,2.2,1,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,8,436.1,768.2,955.4,5,2.8,1.9,25306,5239.337474120082
DMV,04,DMV_04,varicosities,14,83.3,430.4,960.4,7.3,3,2.5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,4,177,868,959,2.8,2,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,59,157,304.7,964.5,10.8,8,1.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,20,791.9,782.5,962.8,6.4,4.9,1.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,38,407.5,790.4,967,9.5,6,1.7,25306,5239.337474120082
DMV,04,DMV_04,varicosities,17,111.6,841.1,972.4,6.7,3,2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,14,173.1,857.4,973.1,5.4,4,1.2,25306,5239.337474120082
DMV,04,DMV_04,varicosities,3,79.3,418.8,975.8,2.8,2,1.5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,23,140.3,1021.9,980.4,7.2,5,1.4,25306,5239.337474120082
DMV,04,DMV_04,varicosities,6,65.8,414.3,981.7,3.6,2.8,1.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,6,67.2,392.5,984,3.6,2,1.5,25306,5239.337474120082
DMV,04,DMV_04,varicosities,4,73,398,985,2.8,2,1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,6,64.3,402.3,985.3,3.6,2.8,1.3,25306,5239.337474120082
DMV,04,DMV_04,varicosities,19,120.9,1003.3,988.1,7.6,4,2.1,25306,5239.337474120082
DMV,04,DMV_04,varicosities,6,99.5,377.5,988.3,4.2,2.7,1.8,25306,5239.337474120082
